	
Prende
	
13442	341	445	403	383
13704	599	534	488	452
13966	230	322	362	383
14228	440	464	440	421
14497	620	563	517	481
14759	540	524	503	481
15022	298	356	385	400
15284	3	164	253	309
15546	0	146	227	282
15808	332	371	357	351
16070	717	318	336	346
16332	599	432	407	393
16594	273	234	296	330
16858	0	144	224	274
17120	7	139	216	261
17382	50	199	247	282
17644	0	146	221	267
17906	0	139	210	254
18168	0	141	213	258
18430	0	144	218	263
18693	281	359	354	345
18955	589	551	488	442
19217	613	491	468	446
19479	56	187	282	337
19742	0	138	221	273
20004	0	431	363	355
20267	61	192	264	304
20532	0	147	224	270
20795	0	140	212	258
21057	131	246	279	300
21319	449	479	439	406
21581	527	498	462	431
21843	52	174	273	322
22106	23	159	234	284
22368	102	200	256	290
22630	265	286	308	319
22892	493	436	407	385
23155	188	328	345	358
23417	15	179	270	300
23680	418	390	374	363
23942	485	415	396	389
24204	145	183	267	317
24466	14	142	220	272
24728	31	152	217	261
24990	6	150	220	264
25253	0	144	219	264
25516	0	141	214	257
25778	0	138	209	253
26040	0	142	216	260
26302	0	144	218	262
26567	0	138	209	253
26829	0	142	215	259
27091	0	144	218	262
27355	0	145	215	257
27617	81	306	318	322
27879	523	490	448	420
28141	75	327	343	363
28403	470	442	421	405
28665	620	504	460	429
28928	0	188	281	328
29190	0	147	230	282
29452	0	139	212	259
29714	0	141	213	258
29976	0	145	218	263
30238	0	144	218	262
30501	0	140	210	252
30764	1	142	213	258
31026	0	145	218	262
31288	0	144	217	261
31550	0	139	209	252
31812	1	142	214	258
32074	0	144	218	262
32336	0	142	215	258
32599	0	138	209	252
32864	0	145	219	262
33127	0	144	217	260
33389	0	139	209	252
33651	1	142	214	257
33913	0	144	218	262
34176	0	143	215	258
34438	0	133	206	251
34700	0	141	212	258
34962	0	145	218	261
35224	0	143	214	256
35486	435	446	406	377
35748	572	383	393	390
36011	604	400	385	384
36273	696	438	422	405
36536	722	635	555	501
36798	464	334	400	421
37060	510	452	445	433
37322	666	561	511	475
37584	156	398	412	420
37847	638	571	519	478
38109	667	613	564	523
38372	603	556	526	503
38634	291	371	414	435
38896	546	497	465	451
39162	219	349	369	386
39425	129	193	267	315
39687	0	148	227	281
39949	0	143	219	266
40211	0	139	210	255
40473	0	142	214	259
40735	0	144	218	263
40997	0	143	216	260
41260	0	138	209	253
41522	0	142	214	259
41784	0	144	218	262
42046	0	142	216	259
42308	0	139	210	254
42570	0	141	214	258
42832	0	143	216	261
43096	0	141	214	257
	
Apaga
	
	
Prende
	
3116	0	188	271	317
3378	0	148	227	278
3640	0	145	221	269
3902	0	143	218	262
4164	0	139	210	254
4426	0	141	213	258
4688	0	144	218	262
4954	0	141	213	256
5216	0	141	213	257
5478	0	144	218	262
5740	0	144	218	263
6002	0	140	212	255
6264	0	140	212	256
6526	0	144	218	262
6789	0	144	218	262
7051	0	140	212	255
7313	0	140	211	255
7575	0	143	216	261
7837	0	144	218	262
	
Apaga
	
	
Prende
	
35	0	186	269	317
218	0	131	209	263
400	0	128	200	252
582	0	129	201	250
765	0	129	199	246
948	0	123	191	237
1130	0	125	193	240
1312	0	128	199	246
1495	0	128	199	246
1678	0	125	194	240
1860	0	122	190	236
2042	0	127	196	243
2229	0	130	201	247
2411	0	124	193	239
2593	0	125	193	240
2777	0	128	199	246
2959	0	129	200	248
3141	0	126	196	241
3324	0	124	191	237
3507	0	128	197	243
3689	0	130	200	247
3871	0	129	199	246
4055	0	124	192	238
4237	0	125	193	240
4419	0	129	199	246
4601	0	129	200	247
4785	0	126	195	241
4967	0	124	191	237
5149	0	127	196	243
5331	0	129	200	247
5515	0	128	199	245
5697	0	123	192	237
5879	0	126	194	240
6063	0	129	199	246
6245	0	129	200	247
6427	0	125	194	240
6609	0	124	191	237
6793	0	128	197	244
6978	0	129	201	246
7161	0	124	192	238
7344	0	125	193	240
7526	0	128	198	245
7708	0	129	199	246
7891	0	126	194	240
8074	0	123	191	237
8256	0	127	196	243
8438	0	129	200	247
8622	0	128	198	245
8804	0	124	191	237
8986	0	126	194	241
9168	0	129	199	246
9352	0	129	200	247
9534	0	125	194	239
9716	0	124	192	238
9899	0	128	197	244
10082	0	129	200	247
10264	0	127	197	243
10446	0	123	191	237
10630	0	127	195	242
10812	0	129	200	247
10994	0	128	199	246
11177	0	125	192	238
11360	0	126	194	241
11546	0	130	201	247
11728	0	127	196	242
11912	0	123	191	237
12094	0	127	197	243
12276	0	129	200	247
12460	0	128	198	244
12642	0	124	191	237
12824	0	126	195	241
13007	0	129	200	246
13190	0	129	200	247
13372	0	125	193	238
13555	0	125	193	239
13737	0	129	198	246
13920	0	129	200	247
14103	0	126	195	240
14285	0	123	191	237
14468	0	128	197	244
14651	0	129	200	247
14833	0	127	197	243
15016	0	123	191	237
15199	0	127	196	243
15381	0	129	200	247
15564	0	128	199	245
15747	0	124	192	237
15933	0	128	198	245
16115	0	129	200	247
16297	0	127	195	241
16481	0	123	191	237
16663	0	127	196	243
16845	0	129	200	247
17029	0	128	198	244
17211	0	124	191	236
17393	0	126	194	241
17576	0	129	199	246
17759	0	128	199	246
17941	0	124	192	238
18124	0	124	192	239
18307	0	128	198	245
18489	0	129	200	247
18672	0	126	195	240
18854	0	123	191	237
19038	0	128	197	244
19220	1	129	200	247
19402	0	127	197	243
19586	0	121	190	236
19768	0	126	195	242
19950	0	130	200	246
20133	0	128	199	245
20316	0	125	192	238
20502	0	128	198	245
20684	0	126	199	246
20867	0	125	195	241
21050	0	124	191	237
21232	0	127	195	242
21414	0	129	199	246
21598	0	128	199	245
21780	0	124	192	237
21962	0	125	194	240
22146	0	129	199	246
22328	0	128	200	247
22510	0	125	194	239
	
Apaga
	
