70252	0	10	0	136
70435	0	9	0	139
70618	0	10	0	148
70800	0	8	0	161
70982	0	4	16	195
71164	0	0	0	312
71348	0	0	0	69
71530	0	0	16	102
71712	0	0	15	103
71895	0	0	16	107
72077	0	0	0	102
72260	0	0	0	99
72442	0	0	16	126
72625	0	0	0	120
72807	0	0	0	117
72989	0	0	0	144
73172	0	0	1	150
73355	0	0	0	158
73537	0	0	0	134
73719	0	0	0	142
73902	0	0	0	301
74084	0	0	2	72
74267	0	0	10	73
74452	0	0	4	70
74635	0	0	16	97
74817	0	0	16	114
74999	0	0	0	177
75183	0	0	0	185
75365	0	1	0	273
75547	0	0	0	120
75729	0	0	0	148
75912	0	0	0	81
76094	0	5	0	166
76277	0	0	0	116
76460	0	0	0	180
76642	0	0	0	255
76824	0	5	0	323
77006	0	5	0	356
77190	0	4	0	338
77372	0	4	0	342
77554	0	5	0	342
77736	0	5	0	286
77919	0	4	0	241
78101	0	4	0	261
78284	0	5	0	280
78467	0	5	0	166
78649	0	10	0	275
78831	0	10	0	259
79013	0	14	0	260
79197	0	6	0	266
79379	0	28	0	300
79561	0	62	0	278
79744	0	5	0	274
79930	0	89	0	270
80112	0	0	0	256
80294	0	0	0	272
80478	0	0	0	296
80660	0	0	0	282
80842	0	0	0	287
81025	0	0	0	200
81207	0	0	0	265
81389	0	0	0	164
81572	0	0	0	141
81755	0	0	0	141
81937	0	4	17	273
82119	0	0	18	328
82302	0	4	14	287
82485	0	20	23	258
82667	0	64	0	146
82849	0	54	0	166
83033	0	0	11	318
83215	0	0	10	233
83397	0	20	13	145
83580	0	0	0	308
83763	0	0	0	49
83945	0	0	0	28
84127	0	0	0	39
84310	0	0	0	36
84492	0	0	0	77
84674	0	0	0	98
84856	0	0	0	99
85039	0	0	0	44
85221	0	0	2	35
85407	0	0	0	60
85590	0	0	0	85
85772	0	0	0	106
85954	0	0	4	48
86136	0	0	0	32
86320	0	0	0	22
86502	0	0	0	158
86684	0	0	0	53
86866	0	0	0	64
87049	0	0	0	60
87231	0	0	0	89
87413	0	0	0	95
87596	0	0	0	35
87778	0	0	0	42
87960	0	0	0	45
88143	0	0	0	230
88326	0	0	0	237
88508	0	0	0	118
88690	0	0	0	118
88872	0	0	0	138
89055	0	0	0	161
89238	0	0	0	167
89420	0	0	0	164
89603	0	0	0	146
89785	0	0	0	145
89967	0	0	0	55
90149	0	0	0	84
90333	0	0	17	145
90515	0	0	19	260
90697	0	0	17	299
90880	0	0	9	256
91066	0	0	0	250
91248	0	0	0	231
91430	0	119	0	141
91614	0	0	0	66
91796	0	22	0	68
91978	0	0	0	76
92161	0	0	0	112
92343	0	0	5	248
92525	0	4	0	39
92707	0	8	0	11
92891	0	10	0	1
93073	0	0	0	24
93255	0	18	0	14
93437	0	374	0	20
93620	0	0	0	70
93802	0	0	0	22
93984	0	0	0	105
94168	0	0	0	160
94350	0	0	12	328
94532	0	12	0	28
94714	0	35	0	0
94897	0	14	0	0
95079	0	0	0	0
95261	0	0	0	6
95443	0	0	0	0
95626	0	0	0	0
95808	0	0	0	1
95990	0	0	0	4
96173	0	0	0	72
96356	0	0	0	26
96538	0	0	0	54
96723	0	0	0	27
96906	0	0	0	4
97088	0	0	0	22
97270	0	0	0	39
97453	0	0	0	29
97636	0	0	0	0
97818	0	0	0	1
98000	0	145	0	8
98183	0	0	0	37
98365	0	0	0	51
98547	0	0	465	64
98729	0	0	0	36
98912	0	0	0	47
99094	0	0	0	104
99277	0	0	0	89
99460	0	0	0	545
99642	0	0	0	68
99824	0	0	0	0
100006	0	0	0	1
100189	0	0	0	10
100371	0	0	0	7
100553	0	0	0	91
100737	0	0	0	88
100919	0	0	0	1
101101	0	292	0	48
101283	0	93	0	95
101466	0	0	0	18
101649	0	0	0	28
101831	0	0	596	77
102013	0	0	8	72
102196	0	0	0	79
102382	0	0	0	100
102564	0	0	0	85
102747	0	0	0	585
102930	0	0	0	6
103112	0	0	0	49
103294	0	0	0	14
103477	0	0	0	46
103659	0	0	0	54
103841	0	0	0	60
104025	0	0	0	13
104207	0	0	0	7
104389	0	0	0	0
104571	0	0	0	71
104754	0	0	0	17
104936	0	0	0	3
105118	0	31	0	37
105302	0	70	0	23
105484	0	70	0	52
105666	0	0	0	53
105848	0	0	1	58
106032	0	0	0	49
106214	0	0	0	52
106396	0	0	0	53
106578	0	67	0	63
106761	0	50	0	47
106944	0	67	0	174
107126	0	0	32	30
107309	0	0	3	181
107491	0	0	0	61
107674	0	0	17	122
107859	0	0	0	40
108043	0	0	17	17
108225	0	0	0	21
108407	0	60	0	39
108590	0	63	0	38
108773	0	64	7	35
108955	0	49	3	26
109137	0	61	0	45
109320	0	63	0	49
109503	0	64	0	30
109685	0	65	13	33
109868	0	53	0	56
110050	0	64	0	38
110233	0	65	0	40
110415	0	65	0	108
110598	0	68	0	36
110781	0	65	0	46
110963	0	65	0	116
111145	0	64	0	89
111328	0	63	0	93
111511	0	63	0	97
111693	0	63	0	104
111876	0	63	0	91
112059	0	57	0	89
112241	0	4	0	110
112423	0	2	2	117
112606	0	2	0	122
112789	0	0	0	119
112974	0	0	0	114
113158	0	0	0	117
113340	0	0	6	112
113522	0	0	6	120
113704	0	0	0	116
113888	0	0	0	108
114070	0	0	0	122
114252	0	0	0	117
114435	0	0	14	125
114618	0	0	9	108
114800	0	0	12	108
114982	0	0	9	120
115166	0	0	10	118
115348	0	0	19	117
115530	0	0	24	116
115714	0	0	16	12
115896	0	0	9	28
116078	0	0	2	56
116260	0	0	11	66
116443	0	0	0	66
116626	0	0	8	23
116808	0	0	11	10
116990	0	0	9	14
117173	0	0	0	31
117355	0	0	0	19
117538	0	0	0	9
117721	0	0	0	21
117903	0	0	0	19
118085	0	0	0	20
118272	0	672	0	12
118454	0	1	0	13
118636	0	0	0	14
118818	0	14	0	14
119002	0	40	0	22
119184	0	0	4	4
119366	0	42	14	38
119548	0	197	0	52
119732	0	0	4	21
119914	0	28	0	22
120096	0	9	0	22
120279	0	73	0	22
120461	0	73	8	25
120644	0	71	5	33
120826	0	546	0	49
121009	0	0	1	114
121192	0	73	16	116
121374	0	64	17	112
121556	0	0	0	115
121740	0	0	0	108
121922	0	57	0	65
122104	0	16	0	69
122288	0	18	0	95
122470	0	71	0	88
122652	0	9	0	94
122834	0	4	0	94
123017	0	336	0	59
123200	0	323	0	52
123385	0	0	14	45
123569	0	11	13	29
123751	0	15	12	21
123933	0	10	12	49
124116	0	0	9	142
124299	0	0	0	129
124481	0	11	0	139
124664	0	0	12	197
124847	0	14	9	196
125029	0	0	0	124
125212	0	0	0	146
125394	0	14	28	112
125577	0	0	7	132
125759	0	5	0	139
125942	0	10	0	137
126125	0	0	0	157
126307	0	0	0	176
126490	0	0	18	170
126672	0	0	13	117
126855	0	0	0	81
127037	0	15	0	45
127220	0	14	0	27
127403	0	0	3	71
127585	0	0	0	96
127767	0	0	0	87
127950	0	0	1	62
128133	0	0	0	141
128315	0	0	0	132
128501	0	0	0	134
128684	0	0	0	130
128866	0	0	1	121
129048	0	0	0	93
129231	0	0	7	51
129414	0	9	0	89
129596	0	0	0	32
129778	0	0	13	165
129961	0	0	0	127
130144	0	0	0	89
130326	0	0	0	87
130508	0	0	0	79
130691	0	0	0	88
130873	0	0	0	123
131056	0	0	0	152
131238	0	21	0	158
131421	0	18	0	140
131604	0	0	0	149
131786	0	0	0	120
131969	0	0	0	123
132151	0	13	8	91
132334	0	12	0	73
132516	0	12	0	76
132699	0	11	0	144
